Gene	mat_SRR396678	pat_SRR396678	pat_SRR396679	mat_SRR396679
GRMZM2G142873	227	93	69	133
GRMZM2G142875	1	3	0	5
GRMZM2G142913	12	4	3	7
GRMZM2G142918	15	14	12	9
GRMZM2G142922	23	8	6	7
GRMZM2G142924	0	1	0	0
GRMZM2G142927	2	0	0	0
GRMZM2G142932	133	78	49	73
GRMZM2G142938	6	1	3	3
GRMZM2G143008	1696	958	924	2029
GRMZM2G143046	1	0	5	5
GRMZM2G143050	37	13	17	20
GRMZM2G143082	10	1	6	0
GRMZM2G143102	102	45	29	43
GRMZM2G143128	1214	1537	578	2957
GRMZM2G143139	6	4	2	1
GRMZM2G143142	168	30	40	36
GRMZM2G143165	84	40	13	30
GRMZM2G143168	63	36	15	9
GRMZM2G143187	51	61	41	97
GRMZM2G143202	28	30	11	20
GRMZM2G143204	14	2	14	12
GRMZM2G143205	83	51	28	46
GRMZM2G143211	78	25	32	54
GRMZM2G143213	75	156	96	32
GRMZM2G143235	1	2	3	3
GRMZM2G143238	50	27	22	25
GRMZM2G143242	147	96	61	101
GRMZM2G143244	154	101	37	52
GRMZM2G143246	900	468	394	722
GRMZM2G143258	69	5	31	18
GRMZM2G143274	2	0	0	0
GRMZM2G143330	1431	435	520	559
GRMZM2G143354	560	328	144	370
GRMZM2G143356	33	10	18	21
GRMZM2G143357	37	24	9	18
GRMZM2G143373	2	0	0	0
GRMZM2G143377	15	9	2	11
GRMZM2G143389	3	2	1	5
GRMZM2G143392	93	39	29	51
GRMZM2G143397	0	1	7	20
GRMZM2G143402	2438	1121	898	2014
GRMZM2G143403	1	362	0	433
GRMZM2G143443	176	142	44	121
GRMZM2G143450	424	200	178	287
GRMZM2G143457	1	1	2	0
GRMZM2G143460	79	8	22	11
GRMZM2G143462	484	215	132	283
GRMZM2G143480	0	1	0	2
GRMZM2G143499	66	23	20	24
GRMZM2G143522	65	11	13	28
GRMZM2G143525	78	39	16	36
GRMZM2G143535	23	1	4	2
GRMZM2G143568	445	418	192	156
GRMZM2G143590	11	6	3	3
GRMZM2G143602	253	277	90	177
GRMZM2G143608	1	0	0	6
GRMZM2G143627	1277	579	355	571
GRMZM2G143640	15	1	7	4
GRMZM2G143646	52	30	8	22
GRMZM2G143651	1783	560	586	878
GRMZM2G143655	61	44	14	31
GRMZM2G143703	15	5	3	8
GRMZM2G143714	205	174	52	209
GRMZM2G143718	6	2	1	3
GRMZM2G143723	0	1	0	0
GRMZM2G143725	392	114	106	136
GRMZM2G143756	1	0	0	0
GRMZM2G143765	24	19	8	14
GRMZM2G143767	335	243	213	305
GRMZM2G143780	14	14	6	24
GRMZM2G143782	113	2	102	3
GRMZM2G143791	487	123	57	61
GRMZM2G143817	43	3	31	7
GRMZM2G143858	9	12	2	8
GRMZM2G143878	232	147	98	146
GRMZM2G143883	8	3	2	2
GRMZM2G143917	34	33	13	34
GRMZM2G143955	903	409	265	484
GRMZM2G144002	97	29	44	63
GRMZM2G144008	480	193	123	172
GRMZM2G144020	118	16	30	30
GRMZM2G144024	8	0	5	0
GRMZM2G144030	87	78	31	78
GRMZM2G144034	1	0	0	0
GRMZM2G144042	38	62	58	27
GRMZM2G144071	18	11	5	9
GRMZM2G144083	98	106	41	47
GRMZM2G144088	47	19	7	18
GRMZM2G144097	43	11	3	7
GRMZM2G144101	751	286	285	410
GRMZM2G144109	8	4	3	9
GRMZM2G144142	6	3	2	1
GRMZM2G144146	391	175	148	271
GRMZM2G144153	22	19	7	62
GRMZM2G144155	3	7	4	27
GRMZM2G144166	186	74	43	54
GRMZM2G144180	52	18	6	27
GRMZM2G144196	4	0	0	0
GRMZM2G144197	0	1	1	3
GRMZM2G144224	19	12	6	20
GRMZM2G144273	26	5	20	8
GRMZM2G144275	28	11	4	17
GRMZM2G144282	268	96	120	82
GRMZM2G144346	2	0	0	1
GRMZM2G144362	78	5	23	13
GRMZM2G144367	4	0	2	3
GRMZM2G144372	264	132	66	86
GRMZM2G144387	14579	6368	5610	9798
GRMZM2G144403	33	34	13	30
GRMZM2G144415	0	2	1	1
GRMZM2G144420	4	2	5	9
GRMZM2G144464	1	1	1	1
GRMZM2G144483	10	10	4	17
GRMZM2G144501	6	1	3	6
GRMZM2G144504	11	3	5	1
GRMZM2G144547	389	205	142	273
GRMZM2G144581	2	3	2	7
GRMZM2G144594	6	0	0	5
GRMZM2G144615	128	36	42	56
GRMZM2G144618	261	102	61	108
GRMZM2G144635	631	970	175	874
GRMZM2G144638	18	1	8	6
GRMZM2G144645	57	34	20	21
GRMZM2G144648	283	129	160	387
GRMZM2G144653	1446	1439	507	2288
GRMZM2G144668	29	6	11	15
GRMZM2G144674	0	1	0	1
GRMZM2G144705	18	9	9	23
GRMZM2G144726	2690	1202	761	1406
GRMZM2G144730	556	257	82	153
GRMZM2G144742	29	8	8	11
GRMZM2G144744	2	2	0	1
GRMZM2G144782	546	157	266	372
GRMZM2G144813	19	11	8	10
GRMZM2G144821	1	0	1	0
GRMZM2G144853	154	54	58	70
GRMZM2G144868	2649	1231	658	1240
GRMZM2G144890	260	89	129	151
GRMZM2G144936	11	11	4	14
GRMZM2G144978	2	0	1	0
GRMZM2G144982	50	7	8	13
GRMZM2G144995	56	10	18	23
GRMZM2G144997	72	40	122	153
GRMZM2G145008	27	13	3	1
GRMZM2G145024	175	82	77	146
GRMZM2G145029	621	266	275	249
GRMZM2G145041	14	8	10	16
GRMZM2G145063	362	85	93	69
GRMZM2G145065	6	11	0	18
GRMZM2G145085	33	21	0	8
GRMZM2G145088	151	71	51	120
GRMZM2G145101	181	79	39	92
GRMZM2G145104	668	232	196	321
GRMZM2G145123	4	12	9	3
GRMZM2G145130	35	17	10	10
GRMZM2G145146	1	0	0	0
GRMZM2G145152	37	17	15	27
GRMZM2G145158	1	0	0	0
GRMZM2G145175	3076	841	749	646
GRMZM2G145201	7	2	1	1
GRMZM2G145204	4	0	2	0
GRMZM2G145213	319	303	171	337
GRMZM2G145221	1	0	0	3
GRMZM2G145226	825	450	191	262
GRMZM2G145236	14	7	7	15
GRMZM2G145280	1964	724	686	1080
GRMZM2G145300	66	24	26	25
GRMZM2G145313	1	0	0	0
GRMZM2G145346	5	1	0	0
GRMZM2G145374	2	3	0	5
GRMZM2G145390	20	13	5	7
GRMZM2G145396	12	4	3	1
GRMZM2G145407	2	0	0	0
GRMZM2G145440	1	0	0	1
GRMZM2G145449	199	82	61	84
GRMZM2G145451	4	0	0	0
GRMZM2G145460	16	0	1	0
GRMZM2G145461	1	0	0	2
GRMZM2G145466	28	58	0	0
GRMZM2G145480	32	22	8	35
GRMZM2G145496	14	11	5	21
GRMZM2G145527	17	23	20	14
GRMZM2G145552	2	0	0	1
GRMZM2G145556	228	92	81	102
GRMZM2G145562	39	12	28	14
GRMZM2G145573	938	343	294	397
GRMZM2G145578	11	13	3	22
GRMZM2G145583	14	6	6	12
GRMZM2G145594	143	113	65	140
GRMZM2G145595	5	2	1	1
GRMZM2G145633	342	274	202	406
GRMZM2G145651	112	55	61	90
GRMZM2G145655	4	1	0	0
GRMZM2G145662	121	64	30	75
GRMZM2G145725	2	5	2	3
GRMZM2G145752	27	9	10	9
GRMZM2G145753	40	14	7	26
GRMZM2G145756	25	16	3	9
GRMZM2G145775	17	9	7	9
GRMZM2G145788	3	0	0	1
GRMZM2G145816	284	120	97	175
GRMZM2G145825	17	7	8	26
GRMZM2G145827	127	74	44	98
GRMZM2G145840	0	1	0	0
GRMZM2G145850	28	37	14	54
GRMZM2G145854	853	482	195	437
GRMZM2G145879	3	1	2	0
GRMZM2G145895	5	2	0	2
GRMZM2G145905	21	10	4	12
GRMZM2G145914	24	7	2	5
GRMZM2G145950	10	15	1	3
GRMZM2G145951	502	159	163	295
GRMZM2G145958	25	8	10	20
GRMZM2G145968	485	1177	557	49
GRMZM2G145974	127	33	80	81
GRMZM2G146000	362	191	97	180
GRMZM2G146004	78	0	22	0
GRMZM2G146012	28	24	15	15
GRMZM2G146015	98	129	17	134
GRMZM2G146018	0	1	0	0
GRMZM2G146020	156	101	34	69
GRMZM2G146028	0	3	0	5
GRMZM2G146034	1	1	2	1
GRMZM2G146041	16	10	5	8
GRMZM2G146047	28	20	12	4
GRMZM2G146115	4365	1773	1137	1766
GRMZM2G146118	106	66	31	85
GRMZM2G146140	0	1	0	3
GRMZM2G146143	62	51	14	43
GRMZM2G146163	12	3	9	21
GRMZM2G146173	2250	1989	565	1758
GRMZM2G146190	46	18	9	16
GRMZM2G146192	0	2	3	0
GRMZM2G146200	6	0	1	0
GRMZM2G146206	3405	140	1815	247
GRMZM2G146219	0	1	0	1
GRMZM2G146225	3	6	0	2
GRMZM2G146240	121	66	14	33
GRMZM2G146246	15	10	15	18
GRMZM2G146286	50	40	10	13
GRMZM2G146292	30	19	9	28
GRMZM2G146313	3	3	0	2
GRMZM2G146315	3	2	5	8
GRMZM2G146331	545	239	149	376
GRMZM2G146337	139	23	75	24
GRMZM2G146346	4	1	1	1
GRMZM2G146358	1171	521	246	541
GRMZM2G146374	1115	660	624	1096
GRMZM2G146376	0	1	0	0
GRMZM2G146380	1	1	0	0
GRMZM2G146386	90	45	22	63
GRMZM2G146395	4	6	1	3
GRMZM2G146416	71	51	18	29
GRMZM2G146437	0	5	0	8
GRMZM2G146446	150	77	64	122
GRMZM2G146449	6	2	1	0
GRMZM2G146463	136	108	95	222
GRMZM2G146475	8	1	2	2
GRMZM2G146486	475	255	120	331
GRMZM2G146511	10	0	0	37
GRMZM2G146514	22	7	10	8
GRMZM2G146518	5	1	0	3
GRMZM2G146553	267	105	37	67
GRMZM2G146573	2	0	0	0
GRMZM2G146583	2	0	1	0
GRMZM2G146589	1778	737	395	620
GRMZM2G146599	538	230	184	365
GRMZM2G146614	1	0	1	2
GRMZM2G146616	23	16	6	8
GRMZM2G146644	25	13	20	9
GRMZM2G146670	1745	813	614	624
GRMZM2G146673	46	13	10	8
GRMZM2G146677	1	0	0	4
GRMZM2G146720	6	0	2	0
GRMZM2G146745	6	4	1	11
GRMZM2G146750	271	151	83	172
GRMZM2G146760	35	20	14	21
GRMZM2G146778	0	2	0	0
GRMZM2G146786	99	56	47	71
GRMZM2G146818	401	161	156	269
GRMZM2G146819	787	787	267	286
GRMZM2G146847	33	4	7	12
GRMZM2G146862	100	36	19	35
GRMZM2G146885	195	181	103	261
GRMZM2G146940	4	2	0	0
GRMZM2G146948	80	7	37	7
GRMZM2G146965	362	295	81	294
GRMZM2G146978	1	0	0	0
GRMZM2G147026	218	82	57	75
GRMZM2G147046	2745	791	1144	1188
GRMZM2G147051	6	3	5	15
GRMZM2G147123	14	3	0	2
GRMZM2G147145	347	479	82	502
GRMZM2G147158	17	16	15	20
GRMZM2G147191	192	97	53	71
GRMZM2G147226	1493	73	66	548
GRMZM2G147243	1	0	2	0
GRMZM2G147256	189	186	84	229
GRMZM2G147268	186	87	26	40
GRMZM2G147288	2	1	0	0
GRMZM2G147327	5	2	1	2
GRMZM2G147346	1	2	0	0
GRMZM2G147377	37	16	7	16
GRMZM2G147390	6	1	0	6
GRMZM2G147399	749	107	306	84
GRMZM2G147402	297	112	120	167
GRMZM2G147418	20	7	7	10
GRMZM2G147420	0	2	0	0
GRMZM2G147422	47	25	27	43
GRMZM2G147424	5413	2777	4897	8237
GRMZM2G147430	7	92	1	73
GRMZM2G147446	51	20	6	12
GRMZM2G147450	8	65	2	26
GRMZM2G147454	138	54	48	49
GRMZM2G147475	28	0	19	1
GRMZM2G147481	10	9	2	8
GRMZM2G147491	0	1	1	5
GRMZM2G147500	562	264	211	322
GRMZM2G147503	2	0	0	0
GRMZM2G147532	0	2	0	2
GRMZM2G147534	10	1	5	4
GRMZM2G147544	2	0	5	0
GRMZM2G147560	1	0	0	2
GRMZM2G147579	83	48	37	77
GRMZM2G147587	55	4	13	15
GRMZM2G147614	281	70	158	141
GRMZM2G147619	47	30	16	24
GRMZM2G147623	392	250	114	286
GRMZM2G147667	114	65	51	69
GRMZM2G147671	842	473	299	674
GRMZM2G147685	761	402	253	488
GRMZM2G147687	404	196	118	225
GRMZM2G147701	49	19	22	20
GRMZM2G147712	349	161	125	208
GRMZM2G147716	20	15	3	9
GRMZM2G147724	2	3	1	2
GRMZM2G147726	949	475	324	690
GRMZM2G147727	121	20	51	3
GRMZM2G147756	20	9	2	9
GRMZM2G147772	4	1	0	2
GRMZM2G147775	12	1	26	2
GRMZM2G147780	24	21	1	1
GRMZM2G147804	7	1	0	5
GRMZM2G147809	8	3	1	3
GRMZM2G147811	24	8	5	13
GRMZM2G147814	4	1	2	3
GRMZM2G147819	19	9	7	8
GRMZM2G147849	232	77	133	227
GRMZM2G147854	341	357	126	210
GRMZM2G147856	7	6	5	7
GRMZM2G147857	50	20	24	17
GRMZM2G147862	37	6	11	10
GRMZM2G147880	182	93	45	82
GRMZM2G147882	175	59	42	55
GRMZM2G147884	190	232	51	134
GRMZM2G147885	22	34	9	3
GRMZM2G147891	59	51	22	28
GRMZM2G147894	28	33	22	45
GRMZM2G147900	21	7	4	5
GRMZM2G147910	6	0	1	0
GRMZM2G147920	27	4	7	5
GRMZM2G147942	29	19	6	24
GRMZM2G147955	2	7	0	3
GRMZM2G147961	71	29	20	40
GRMZM2G147966	14	6	9	34
GRMZM2G148056	6	1	1	0
GRMZM2G148057	76	22	64	53
GRMZM2G148060	11	1	5	1
GRMZM2G148074	2	0	1	0
GRMZM2G148087	1	2	0	2
GRMZM2G148098	21	4	1	6
GRMZM2G148106	240	169	99	212
GRMZM2G148118	27	16	9	21
GRMZM2G148130	80	48	39	26
GRMZM2G148133	1	0	0	2
GRMZM2G148167	0	1	1	1
GRMZM2G148176	151	58	16	31
GRMZM2G148180	29	7	14	29
GRMZM2G148194	45	19	22	45
GRMZM2G148198	0	1	2	1
GRMZM2G148200	64	51	23	54
GRMZM2G148211	344	81	125	127
GRMZM2G148213	67	27	18	34
GRMZM2G148216	2	2	1	1
GRMZM2G148229	206	137	76	239
GRMZM2G148249	40	5	20	11
GRMZM2G148272	38	22	9	15
GRMZM2G148277	3	0	1	0
GRMZM2G148281	46	12	11	24
GRMZM2G148323	749	309	219	429
GRMZM2G148370	1085	395	357	465
GRMZM2G148404	4	2	12	21
GRMZM2G148460	13	7	3	9
GRMZM2G148475	1	0	0	0
GRMZM2G148485	77	173	35	378
GRMZM2G148492	29	14	13	10
GRMZM2G148495	4	1	1	2
GRMZM2G148499	0	2	0	0
GRMZM2G148509	7	0	1	0
GRMZM2G148532	2	2	0	9
GRMZM2G148536	222	93	55	108
GRMZM2G148538	401	382	101	409
GRMZM2G148555	225	136	57	174
GRMZM2G148561	2	6	2	1
GRMZM2G148621	1	0	0	0
GRMZM2G148633	574	298	297	654
GRMZM2G148693	3	0	0	2
GRMZM2G148702	31	15	9	16
GRMZM2G148709	36	17	9	12
GRMZM2G148723	59	19	19	30
GRMZM2G148744	7553	3326	1987	3516
GRMZM2G148751	57	36	24	39
GRMZM2G148773	12	5	4	7
GRMZM2G148783	19	5	9	21
GRMZM2G148796	32	13	6	10
GRMZM2G148800	0	2	8	22
GRMZM2G148807	1	1	4	5
GRMZM2G148810	176	86	99	79
GRMZM2G148811	117	54	32	50
GRMZM2G148831	14	3	13	5
GRMZM2G148855	42	8	8	12
GRMZM2G148864	3	2	0	1
GRMZM2G148867	276	114	112	202
GRMZM2G148872	10	7	2	2
GRMZM2G148881	115	47	43	30
GRMZM2G148896	87	37	24	61
GRMZM2G148904	6	0	1	1
GRMZM2G148908	74	25	27	67
GRMZM2G148913	130	53	44	73
GRMZM2G148924	31	50	23	7
GRMZM2G148925	710	117	176	734
GRMZM2G148930	735	52	110	34
GRMZM2G148937	2	1	5	4
GRMZM2G148940	42	9	8	15
GRMZM2G148954	1	1	3	4
GRMZM2G148962	16	4	5	3
GRMZM2G148969	4	0	0	0
GRMZM2G148998	10	0	1	0
GRMZM2G149022	1	0	0	0
GRMZM2G149024	18	3	4	3
GRMZM2G149028	134	70	55	94
GRMZM2G149040	54	82	23	20
GRMZM2G149091	23	0	2	0
GRMZM2G149108	662	322	167	297
GRMZM2G149132	14	6	4	3
GRMZM2G149138	38	17	10	19
GRMZM2G149145	4	2	1	6
GRMZM2G149150	39	8	25	29
GRMZM2G149153	14	14	8	21
GRMZM2G149178	2709	702	726	462
GRMZM2G149201	30	2	12	8
GRMZM2G149211	331	198	169	171
GRMZM2G149219	0	1	0	0
GRMZM2G149224	496	393	83	362
GRMZM2G149230	72	30	20	61
GRMZM2G149238	15	59	29	28
GRMZM2G149257	1075	718	494	1295
GRMZM2G149265	755	347	341	526
GRMZM2G149272	13	4	3	5
GRMZM2G149277	3	0	4	0
GRMZM2G149286	384	206	105	191
GRMZM2G149289	301	11	69	16
GRMZM2G149315	0	5	0	7
GRMZM2G149317	13	3	0	6
GRMZM2G149321	626	313	160	334
GRMZM2G149323	1	0	2	0
GRMZM2G149330	197	88	77	152
GRMZM2G149335	35	18	18	24
GRMZM2G149392	2	0	0	0
GRMZM2G149406	159	95	51	90
GRMZM2G149410	1	0	1	0
GRMZM2G149414	1237	615	395	966
GRMZM2G149422	5	0	4	1
GRMZM2G149428	0	1	0	0
GRMZM2G149442	121	40	25	23
GRMZM2G149446	0	1	0	0
GRMZM2G149481	3	0	2	1
GRMZM2G149534	187	9	92	9
GRMZM2G149543	103	40	30	65
GRMZM2G149553	198	29	55	20
GRMZM2G149556	753	467	239	829
GRMZM2G149576	27	19	2	2
GRMZM2G149647	1	1	0	2
GRMZM2G149649	2961	1009	1058	1685
GRMZM2G149681	36	15	9	20
GRMZM2G149698	1145	371	324	399
GRMZM2G149700	1	2	1	0
GRMZM2G149717	280	113	87	124
GRMZM2G149751	268	167	27	88
GRMZM2G149756	38	7	8	3
GRMZM2G149768	4611	2385	2236	4499
GRMZM2G149775	1606	774	396	775
GRMZM2G149786	84	41	31	30
GRMZM2G149798	2	1	0	2
GRMZM2G149800	94	49	38	72
GRMZM2G149808	27	15	8	10
GRMZM2G149809	13	3	0	4
GRMZM2G149824	8	3	4	4
GRMZM2G149837	8	0	3	0
GRMZM2G149843	1128	571	420	735
GRMZM2G149847	34	7	14	6
GRMZM2G149865	44	36	27	80
GRMZM2G149869	100	43	1	2
GRMZM2G149894	33	6	10	9
GRMZM2G149903	2	33	11	1
GRMZM2G149923	66	5	59	12
GRMZM2G149930	1	0	1	0
GRMZM2G149935	46	20	15	22
GRMZM2G149958	0	4	0	0
GRMZM2G149969	0	2	0	0
GRMZM2G149994	282	87	97	153
GRMZM2G150024	67	34	27	36
GRMZM2G150058	8127	2045	2980	2989
GRMZM2G150091	25	0	0	6
GRMZM2G150098	37	23	10	21
GRMZM2G150134	179	0	4	87
GRMZM2G150160	734	204	286	220
GRMZM2G150166	805	474	233	520
GRMZM2G150172	49	16	4	30
GRMZM2G150179	0	1	0	2
GRMZM2G150187	8	9	6	18
GRMZM2G150190	130	70	59	63
GRMZM2G150213	69	36	10	33
GRMZM2G150242	24	42	2	17
GRMZM2G150248	200	172	130	218
GRMZM2G150257	205	104	54	100
GRMZM2G150262	172	105	61	144
GRMZM2G150264	94	54	25	47
GRMZM2G150266	54	30	20	33
GRMZM2G150286	205	54	83	101
GRMZM2G150302	112	49	32	95
GRMZM2G150319	217	228	74	259
GRMZM2G150323	68	28	25	42
GRMZM2G150327	0	2	0	0
GRMZM2G150337	14	8	3	7
GRMZM2G150351	20	0	4	0
GRMZM2G150363	1	0	0	0
GRMZM2G150367	7	3	9	18
GRMZM2G150374	35	17	11	21
GRMZM2G150383	13	54	11	6
GRMZM2G150408	27	8	2	4
GRMZM2G150448	326	65	64	30
GRMZM2G150450	160	692	82	485
GRMZM2G150471	203	104	50	126
GRMZM2G150484	188	110	34	91
GRMZM2G150496	162	81	36	74
GRMZM2G150503	12	6	5	5
GRMZM2G150532	5	4	0	3
GRMZM2G150541	87	70	38	74
GRMZM2G150594	2	1	2	0
GRMZM2G150598	156	68	51	133
GRMZM2G150608	308	181	60	111
GRMZM2G150616	2079	973	582	852
GRMZM2G150631	320	185	124	288
GRMZM2G150648	4227	2731	1363	3078
GRMZM2G150656	4	12	0	22
GRMZM2G150688	19	1	0	8
GRMZM2G150691	610	323	253	261
GRMZM2G150714	9	1	2	5
GRMZM2G150726	6	1	0	3
GRMZM2G150729	1	0	0	0
GRMZM2G150754	39	21	6	17
GRMZM2G150762	30	22	20	14
GRMZM2G150772	13	7	6	13
GRMZM2G150791	44	20	31	64
GRMZM2G150796	47	24	17	25
GRMZM2G150806	1	27	13	38
GRMZM2G150813	39	20	21	18
GRMZM2G150834	20	19	6	15
GRMZM2G150838	16	11	3	13
GRMZM2G150859	4	0	1	0
GRMZM2G150866	244	57	83	73
GRMZM2G150876	61	13	13	21
GRMZM2G150901	41	31	21	26
GRMZM2G150906	3	0	0	1
GRMZM2G150907	2	2	1	1
GRMZM2G150912	170	80	64	96
GRMZM2G150915	114	33	72	75
GRMZM2G150925	5	3	5	4
GRMZM2G150928	11	13	4	1
GRMZM2G150932	315	198	121	273
GRMZM2G150952	5	1	2	2
GRMZM2G150962	2	0	0	0
GRMZM2G150984	73	22	13	9
GRMZM2G151021	1	0	0	0
GRMZM2G151041	1187	582	571	1021
GRMZM2G151044	1	1	0	0
GRMZM2G151050	179	95	49	117
GRMZM2G151087	1186	657	469	868
GRMZM2G151122	12	5	8	4
GRMZM2G151169	113	90	44	98
GRMZM2G151193	4067	3344	1224	3295
GRMZM2G151223	177	70	42	93
GRMZM2G151236	63	47	20	35
GRMZM2G151237	174	58	47	66
GRMZM2G151266	51	16	12	15
GRMZM2G151268	79	50	19	26
GRMZM2G151299	44	60	9	69
GRMZM2G151309	1	0	0	0
GRMZM2G151365	1	0	0	0
GRMZM2G151387	273	158	96	202
GRMZM2G151406	22	9	9	22
GRMZM2G151407	3	2	1	2
GRMZM2G151414	156	127	38	112
GRMZM2G151418	80	45	24	71
GRMZM2G151434	134	81	59	105
GRMZM2G151440	0	2	0	1
GRMZM2G151480	17	6	5	2
GRMZM2G151496	12	8	9	26
GRMZM2G151516	6	0	0	0
GRMZM2G151529	26	4	6	12
GRMZM2G151553	1	0	0	0
GRMZM2G151580	339	196	94	239
GRMZM2G151589	5	3	4	0
GRMZM2G151649	13	2	4	8
GRMZM2G151651	6	5	8	4
GRMZM2G151653	40	109	48	12
GRMZM2G151674	1	0	0	3
GRMZM2G151689	312	250	45	216
GRMZM2G151706	552	244	174	185
GRMZM2G151717	56	11	19	14
GRMZM2G151726	412	189	219	311
GRMZM2G151734	337	116	52	74
GRMZM2G151738	4	3	0	0
GRMZM2G151763	1	0	0	1
GRMZM2G151801	0	3	0	3
GRMZM2G151826	487	222	88	167
GRMZM2G151863	648	237	251	342
GRMZM2G151873	156	108	44	208
GRMZM2G151903	182	139	56	141
GRMZM2G151909	2	3	0	0
GRMZM2G151916	302	128	88	170
GRMZM2G151923	850	316	278	421
GRMZM2G151944	4	0	0	0
GRMZM2G151955	1	0	2	1
GRMZM2G151962	29	83	6	66
GRMZM2G151967	322	287	100	279
GRMZM2G151975	3	2	1	0
GRMZM2G151977	633	185	174	277
GRMZM2G151983	49	64	26	40
GRMZM2G151992	0	2	0	0
GRMZM2G151993	2	30	0	38
GRMZM2G151997	0	2	0	1
GRMZM2G152007	62	31	14	19
GRMZM2G152025	15	0	8	1
GRMZM2G152028	9	4	4	4
GRMZM2G152040	6	6	5	3
GRMZM2G152041	64	12	140	8
GRMZM2G152051	4	6	2	5
GRMZM2G152056	9	4	13	11
GRMZM2G152057	337	171	84	217
GRMZM2G152111	765	402	305	592
GRMZM2G152123	1	0	0	0
GRMZM2G152126	13	5	1	7
GRMZM2G152127	3	3	0	9
GRMZM2G152135	5	0	0	0
GRMZM2G152140	7	0	2	7
GRMZM2G152141	0	1	0	2
GRMZM2G152143	0	1	0	0
GRMZM2G152172	73	37	17	20
GRMZM2G152177	146	89	68	100
GRMZM2G152179	10	2	1	0
GRMZM2G152194	112	52	29	59
GRMZM2G152278	29	13	21	10
GRMZM2G152287	3	0	3	2
GRMZM2G152290	12	0	2	0
GRMZM2G152319	8	63	28	19
GRMZM2G152328	72	58	28	32
GRMZM2G152360	14	16	7	14
GRMZM2G152370	6	2	5	6
GRMZM2G152408	36	31	0	16
GRMZM2G152417	182	246	155	534
GRMZM2G152419	48	16	20	15
GRMZM2G152421	377	0	94	0
GRMZM2G152436	93	92	24	79
GRMZM2G152438	3	1	0	2
GRMZM2G152447	2541	913	558	661
GRMZM2G152451	16	1	14	6
GRMZM2G152457	93	51	39	68
GRMZM2G152461	21	9	5	13
GRMZM2G152466	11468	5662	2237	3224
GRMZM2G152470	478	150	331	288
GRMZM2G152477	47	27	9	35
GRMZM2G152485	38	37	5	43
GRMZM2G152496	0	73	0	93
GRMZM2G152512	8	2	1	1
GRMZM2G152526	19	159	103	15
GRMZM2G152552	2136	1054	728	1393
GRMZM2G152573	12	2	2	10
GRMZM2G152591	4	8	0	0
GRMZM2G152599	1520	798	463	1129
GRMZM2G152616	2	5	1	5
GRMZM2G152638	114	87	53	151
GRMZM2G152655	1634	916	52	100
GRMZM2G152661	2	2	1	0
GRMZM2G152686	3692	2630	1308	2083
GRMZM2G152703	1	2	0	3
GRMZM2G152732	70	42	17	49
GRMZM2G152739	22	2	3	4
GRMZM2G152751	368	77	165	148
GRMZM2G152757	62	25	16	52
GRMZM2G152764	396	81	143	892
GRMZM2G152768	265	110	71	112
GRMZM2G152774	1	0	1	1
GRMZM2G152775	604	298	163	222
GRMZM2G152796	7	2	0	4
GRMZM2G152808	927	467	267	640
GRMZM2G152815	2	5	4	13
GRMZM2G152853	169	63	48	74
GRMZM2G152862	10	0	0	2
GRMZM2G152888	17	24	1	12
GRMZM2G152889	15	7	1	6
GRMZM2G152895	125	47	19	40
GRMZM2G152901	23	17	5	5
GRMZM2G152908	1160	478	960	1419
GRMZM2G152919	338	129	93	124
GRMZM2G152921	862	273	209	299
GRMZM2G152952	122	218	82	235
GRMZM2G152955	601	365	219	407
GRMZM2G152981	11	6	5	3
GRMZM2G152984	311	209	69	194
GRMZM2G153017	145	45	33	74
GRMZM2G153068	278	117	88	157
GRMZM2G153087	398	174	196	192
GRMZM2G153096	1	0	5	0
GRMZM2G153103	16	5	1	5
GRMZM2G153138	204	141	74	231
GRMZM2G153150	62	38	12	34
GRMZM2G153162	504	330	161	237
GRMZM2G153181	1120	736	321	886
GRMZM2G153206	225	150	114	263
GRMZM2G153208	10	0	1	2
GRMZM2G153215	87	42	23	53
GRMZM2G153232	1	0	0	0
GRMZM2G153250	68	30	17	31
GRMZM2G153274	185	110	22	64
GRMZM2G153275	12	41	1	16
GRMZM2G153292	12023	6419	4086	7672
GRMZM2G153333	431	118	104	147
GRMZM2G153369	719	380	244	354
GRMZM2G153378	11	12	5	26
GRMZM2G153393	69	26	34	46
GRMZM2G153409	371	133	165	155
GRMZM2G153434	2	13	0	11
GRMZM2G153445	61	0	37	0
GRMZM2G153454	80	31	41	52
GRMZM2G153456	53	22	10	19
GRMZM2G153523	14	9	4	10
GRMZM2G153527	0	1	1	0
GRMZM2G153536	3	0	0	2
GRMZM2G153541	16093	6673	5895	10464
GRMZM2G153569	171	45	70	52
GRMZM2G153575	21	4	4	5
GRMZM2G153582	30	31	31	16
GRMZM2G153586	5	0	0	0
GRMZM2G153594	7	3	5	4
GRMZM2G153597	1	0	0	1
GRMZM2G153615	103	48	39	93
GRMZM2G153627	6	2	1	3
GRMZM2G153648	305	173	53	145
GRMZM2G153675	11	0	4	0
GRMZM2G153704	1101	331	409	320
GRMZM2G153722	379	175	112	148
GRMZM2G153745	2	0	1	0
GRMZM2G153754	44	28	7	7
GRMZM2G153766	28	15	19	33
GRMZM2G153769	795	468	200	439
GRMZM2G153792	155	68	43	101
