Gene	mat_SRR924077	pat_SRR924077	pat_SRR924078	mat_SRR924078
GRMZM2G180555	135	69	56	318
GRMZM2G180558	70	25	27	69
GRMZM2G180559	2	0	0	1
GRMZM2G180568	91	33	32	61
GRMZM2G180575	104	5	69	16
GRMZM2G180578	100	33	84	141
GRMZM2G180605	268	86	95	176
GRMZM2G180612	77	19	31	92
GRMZM2G180620	38	7	27	51
GRMZM2G180622	40	26	25	82
GRMZM2G180625	6232	2403	2970	11813
GRMZM2G180639	17	0	9	19
GRMZM2G180654	124	43	43	77
GRMZM2G180659	23	0	5	6
GRMZM2G180699	202	88	86	325
GRMZM2G180704	54	19	36	98
GRMZM2G180716	233	132	95	299
GRMZM2G180732	886	1323	539	3046
GRMZM2G180815	193	226	206	507
GRMZM2G180847	99	106	107	243
GRMZM2G180863	355	256	175	591
GRMZM2G180870	429	129	70	163
GRMZM2G180879	25	0	4	0
GRMZM2G180909	1497	421	899	1177
GRMZM2G180920	100	60	48	157
GRMZM2G180922	118	116	35	132
GRMZM2G180930	982	305	745	1531
GRMZM2G180947	1	4	0	0
GRMZM2G180950	14	3	2	11
GRMZM2G180951	8	0	10	24
GRMZM2G180967	96	17	30	104
GRMZM2G180971	65	35	23	61
GRMZM2G180975	1	2	0	0
GRMZM2G180979	198	134	139	646
GRMZM2G180983	45	34	21	116
GRMZM2G180990	1	0	0	6
GRMZM2G181000	29	2	12	2
GRMZM2G181002	50	50	40	115
GRMZM2G181030	57	20	27	20
GRMZM2G181051	0	104	0	362
GRMZM2G181081	107	8	37	20
GRMZM2G181104	1662	768	974	2243
GRMZM2G181148	17	24	7	14
GRMZM2G181151	1628	591	753	1285
GRMZM2G181153	5682	2602	2462	4986
GRMZM2G181158	6	8	0	10
GRMZM2G181206	46	23	24	75
GRMZM2G181219	186	62	95	252
GRMZM2G181231	6	4	14	3
GRMZM2G181236	30	3	8	19
GRMZM2G181251	9	19	45	20
GRMZM2G181254	3	0	0	0
GRMZM2G181259	7	3	12	5
GRMZM2G181266	11	2	7	4
GRMZM2G181269	421	192	187	590
GRMZM2G181376	1058	163	78	1880
GRMZM2G181378	194	123	46	306
GRMZM2G181390	169	141	72	330
GRMZM2G181415	1	0	0	8
GRMZM2G181453	21	8	28	36
GRMZM2G181484	164	107	67	248
GRMZM2G181505	1133	427	478	737
GRMZM2G181519	34	14	37	102
GRMZM2G181522	213	83	54	438
GRMZM2G181540	8	4	3	1
GRMZM2G181542	280	136	176	448
GRMZM2G181551	1256	265	648	1345
GRMZM2G181566	164	132	102	324
GRMZM2G181568	5	1	5	10
GRMZM2G181605	29	1	52	27
GRMZM2G181607	69	42	44	262
GRMZM2G181637	19	3	0	65
GRMZM2G300119	13	0	6	0
GRMZM2G300133	21	0	0	26
GRMZM2G300135	15	2	10	73
GRMZM2G300348	8	3	3	19
GRMZM2G300375	87	37	76	155
GRMZM2G300408	193	175	99	293
GRMZM2G300500	150	15	36	110
GRMZM2G300589	128	90	41	199
GRMZM2G300709	49	8	27	46
GRMZM2G300786	116	13	72	34
GRMZM2G300788	609	307	346	767
GRMZM2G300801	4240	1957	1891	4042
GRMZM2G300812	0	3	0	2
GRMZM2G300866	48	10	28	51
GRMZM2G300924	2	0	0	6
GRMZM2G300944	23	27	37	67
GRMZM2G300945	121	62	47	136
GRMZM2G300955	163	65	91	194
GRMZM2G300965	251	78	51	136
GRMZM2G301071	296	51	117	227
GRMZM2G301089	28	8	10	14
GRMZM2G301098	104	31	43	160
GRMZM2G301122	159	63	51	143
GRMZM2G301124	8	0	0	11
GRMZM2G301172	14	347	10	430
GRMZM2G301194	11	0	1	11
GRMZM2G301208	341	180	102	354
GRMZM2G301246	253	93	194	408
GRMZM2G301271	6	0	0	51
GRMZM2G301297	0	4	0	3
GRMZM2G301355	7	3	3	6
GRMZM2G301389	1	1	0	4
GRMZM2G301405	5	2	9	56
GRMZM2G301485	43	18	0	11
GRMZM2G301512	1	1	1	5
GRMZM2G301553	0	1	0	2
GRMZM2G301585	11	0	2	10
GRMZM2G301663	993	733	372	1109
GRMZM2G301738	2	0	0	2
GRMZM2G301803	504	158	256	742
GRMZM2G301823	130	37	44	14
GRMZM2G301860	42	19	7	78
GRMZM2G301884	204	58	85	279
GRMZM2G301885	2	0	0	21
GRMZM2G301934	51	1	12	15
GRMZM2G302160	223	816	566	476
GRMZM2G302245	9	11	16	3
GRMZM2G302259	891	551	434	1156
GRMZM2G302293	14	0	0	4
GRMZM2G302323	22	31	20	38
GRMZM2G302405	120	18	85	75
GRMZM2G302601	60	14	21	218
GRMZM2G302604	5	2	0	48
GRMZM2G302639	11	8	3	41
GRMZM2G302664	26	8	10	14
GRMZM2G302673	0	3	0	10
GRMZM2G302701	30	14	29	82
GRMZM2G302712	4212	3143	2308	5866
GRMZM2G302778	56	16	23	65
GRMZM2G302891	1	0	0	0
GRMZM2G302912	1	0	0	6
GRMZM2G302913	174	72	113	211
GRMZM2G302927	0	1	2	1
GRMZM2G302936	18	10	11	1
GRMZM2G303007	50	23	23	66
GRMZM2G303091	84	0	35	0
GRMZM2G303118	75	14	43	17
GRMZM2G303149	236	19	136	36
GRMZM2G303157	173	110	107	332
GRMZM2G303241	6	15	2	35
GRMZM2G303244	44	26	10	29
GRMZM2G303312	23	20	19	66
GRMZM2G303374	514	165	537	636
GRMZM2G303431	29	16	10	40
GRMZM2G303631	242	105	85	230
GRMZM2G303655	166	116	100	294
GRMZM2G303661	4	6	5	4
GRMZM2G303728	10	2	1	0
GRMZM2G303752	103	49	40	68
GRMZM2G303768	49	14	32	45
GRMZM2G303810	1	0	0	0
GRMZM2G303829	8	1	2	1
GRMZM2G303964	67	48	24	168
GRMZM2G303999	4	0	0	0
GRMZM2G304010	115	100	102	138
GRMZM2G304091	9	1	3	1
GRMZM2G304108	9	0	10	9
GRMZM2G304121	0	4	0	42
GRMZM2G304132	2	8	3	10
GRMZM2G304274	109	80	55	238
GRMZM2G304362	191	132	175	367
GRMZM2G304378	328	8	1	73
GRMZM2G304474	17	2	10	203
GRMZM2G304575	725	761	410	1433
GRMZM2G304638	25	11	4	17
GRMZM2G304687	24	1	29	49
GRMZM2G304712	62	9	8	62
GRMZM2G304745	533	111	273	296
GRMZM2G304915	74	40	90	144
GRMZM2G304926	318	103	151	259
GRMZM2G304965	34	13	16	29
GRMZM2G305007	0	1	3	3
GRMZM2G305027	4033	337	2045	989
GRMZM2G305046	9278	4087	4740	10814
GRMZM2G305048	2	0	4	83
GRMZM2G305060	667	370	380	992
GRMZM2G305080	153	67	96	188
GRMZM2G305115	21	19	12	158
GRMZM2G305124	94	53	29	92
GRMZM2G305154	2052	682	1628	1161
GRMZM2G305159	7	3	4	12
GRMZM2G305244	128	0	39	0
GRMZM2G305254	12	4	25	41
GRMZM2G305264	103	20	25	28
GRMZM2G305280	366	165	96	286
GRMZM2G305321	36	11	29	61
GRMZM2G305332	15	4	0	8
GRMZM2G305362	62	36	14	49
GRMZM2G305400	1	0	5	7
GRMZM2G305406	14	58	29	119
GRMZM2G305834	325	19	182	62
GRMZM2G305851	601	323	409	939
GRMZM2G305856	14	0	0	26
GRMZM2G305864	3	6	8	56
GRMZM2G305900	89	23	48	54
GRMZM2G305901	69	25	11	49
GRMZM2G306062	19	6	13	28
GRMZM2G306094	29	13	28	24
GRMZM2G306143	1	1	0	19
GRMZM2G306258	992	361	746	1145
GRMZM2G306345	10697	6602	4629	10880
GRMZM2G306348	240	40	99	119
GRMZM2G306357	172	90	90	129
GRMZM2G306374	1570	936	817	1948
GRMZM2G306482	37	5	33	42
GRMZM2G306597	3	0	0	2
GRMZM2G306643	0	1	0	0
GRMZM2G306679	74	0	11	1
GRMZM2G306732	0	3	3	7
GRMZM2G306806	194	142	96	426
GRMZM2G306851	206	85	134	618
GRMZM2G307088	1	4	0	4
GRMZM2G307152	1	0	0	0
GRMZM2G307241	8	26	35	47
GRMZM2G307252	125	18	89	152
GRMZM2G307262	1	1	0	7
GRMZM2G307368	11	13	25	44
GRMZM2G307437	1	0	0	0
GRMZM2G307637	12	8	3	20
GRMZM2G307720	302	69	143	114
GRMZM2G307906	294	107	126	441
GRMZM2G307992	399	125	275	396
GRMZM2G308083	338	124	135	355
GRMZM2G308189	31	22	36	96
GRMZM2G308203	213	73	69	189
GRMZM2G308219	10	16	22	8
GRMZM2G308369	333	120	93	311
GRMZM2G308503	4	0	8	5
GRMZM2G308570	105	46	52	183
GRMZM2G308615	46	32	4	24
GRMZM2G308687	348	262	192	700
GRMZM2G308707	168	43	98	121
GRMZM2G308860	66	28	43	90
GRMZM2G309025	11	10	1	27
GRMZM2G309063	20	0	0	15
GRMZM2G309071	3	0	0	7
GRMZM2G309152	79	44	94	56
GRMZM2G309163	0	1	0	3
GRMZM2G309248	5	0	0	3
GRMZM2G309258	80	54	52	93
GRMZM2G309368	32	12	24	55
GRMZM2G309479	1	0	0	0
GRMZM2G309512	17	0	2	10
GRMZM2G309568	97	26	64	103
GRMZM2G309624	36	0	11	0
GRMZM2G309660	62	19	53	33
GRMZM2G309897	13	0	0	1
GRMZM2G309899	4	2	0	0
GRMZM2G309950	13	12	1	12
GRMZM2G310069	42	0	22	0
GRMZM2G310115	520	275	414	876
GRMZM2G310144	1	0	0	0
GRMZM2G310155	78	31	38	89
GRMZM2G310368	68	9	17	87
GRMZM2G310410	2	20	0	23
GRMZM2G310431	9978	4291	4480	9255
GRMZM2G310505	0	9	0	20
GRMZM2G310548	68	1	54	12
GRMZM2G310552	2	0	1	0
GRMZM2G310569	3	0	0	11
GRMZM2G310674	13	3	4	21
GRMZM2G310739	144	152	177	485
GRMZM2G310758	8	2	0	6
GRMZM2G310947	1172	156	362	1761
GRMZM2G311003	15	2	11	8
GRMZM2G311024	1	0	0	0
GRMZM2G311051	49	46	20	117
GRMZM2G311182	92	25	56	87
GRMZM2G311220	387	78	109	310
GRMZM2G311233	92	0	1	132
GRMZM2G311316	84	12	45	195
GRMZM2G311347	11	5	17	6
GRMZM2G311401	111	104	262	145
GRMZM2G311914	29	10	21	90
GRMZM2G311919	70	57	54	66
GRMZM2G311961	18	3	9	2
GRMZM2G311969	13	0	3	0
GRMZM2G312091	29	6	32	10
GRMZM2G312110	100	38	19	88
GRMZM2G312201	13	3	2	21
GRMZM2G312365	721	288	445	882
GRMZM2G312419	79	48	28	56
GRMZM2G312434	85	34	30	90
GRMZM2G312438	30	7	20	13
GRMZM2G312501	208	38	61	154
GRMZM2G312521	278	77	67	486
GRMZM2G312661	45	2	37	47
GRMZM2G312732	92	4	23	27
GRMZM2G312736	308	0	85	3
GRMZM2G312806	106	137	37	238
GRMZM2G312839	28	15	67	36
GRMZM2G312871	1	1	0	1
GRMZM2G312877	1973	108	69	5288
GRMZM2G312910	86	54	45	109
GRMZM2G312939	3	0	0	0
GRMZM2G312970	176	123	77	159
GRMZM2G313009	858	424	364	827
GRMZM2G313020	13	0	0	12
GRMZM2G313101	98	31	33	129
GRMZM2G313162	1	1	5	6
GRMZM2G313341	182	85	124	394
GRMZM2G313448	19	0	9	4
GRMZM2G313460	211	99	182	468
GRMZM2G313481	27	3	3	16
GRMZM2G313529	71	22	25	57
GRMZM2G313553	103	49	63	112
GRMZM2G313643	9	3	5	16
GRMZM2G313656	5	0	6	2
GRMZM2G313672	642	327	227	552
GRMZM2G313750	2	0	0	0
GRMZM2G313867	187	219	64	237
GRMZM2G313934	33	18	17	104
GRMZM2G313944	2	0	0	0
GRMZM2G314520	122	43	22	195
GRMZM2G314546	304	133	122	369
GRMZM2G314563	26	15	36	92
GRMZM2G314656	9	7	14	25
GRMZM2G314660	0	8	1	7
GRMZM2G314661	4	5	23	25
GRMZM2G314679	187	119	118	558
GRMZM2G314707	2	0	0	0
GRMZM2G314769	1	0	0	0
GRMZM2G314882	526	268	296	783
GRMZM2G314898	12	1	1	24
GRMZM2G315121	31	3	9	26
GRMZM2G315125	83	26	33	85
GRMZM2G315127	26	7	1	34
GRMZM2G315140	1	0	0	0
GRMZM2G315176	1	0	8	0
GRMZM2G315199	159	35	84	184
GRMZM2G315264	82	45	51	207
GRMZM2G315375	191	28	79	184
GRMZM2G315401	17	38	8	128
GRMZM2G315509	2	0	0	0
GRMZM2G315515	7	0	0	0
GRMZM2G315726	1	0	0	3
GRMZM2G315767	91	22	55	35
GRMZM2G315806	18	15	14	34
GRMZM2G315848	12	4	3	9
GRMZM2G315931	286	134	126	488
GRMZM2G316030	5	0	0	70
GRMZM2G316148	7	0	0	1
GRMZM2G316191	442	157	276	653
GRMZM2G316345	4	4	0	0
GRMZM2G316362	3813	905	1960	2211
GRMZM2G316534	0	2	0	0
GRMZM2G316555	1	0	0	0
GRMZM2G316635	203	74	67	185
GRMZM2G316665	1	0	0	3
GRMZM2G316721	41	2	4	5
GRMZM2G316749	2	0	0	9
GRMZM2G316758	7	0	2	5
GRMZM2G316827	1	0	0	2
GRMZM2G316925	1	0	0	0
GRMZM2G316967	672	249	349	1030
GRMZM2G317021	9	5	5	3
GRMZM2G317033	20	10	10	62
GRMZM2G317051	26	13	16	15
GRMZM2G317098	46	23	11	20
GRMZM2G317160	719	269	314	582
GRMZM2G317262	9	4	12	50
GRMZM2G317267	4	0	2	0
GRMZM2G317285	22	20	9	41
GRMZM2G317426	3	0	10	47
GRMZM2G317450	1	2	0	25
GRMZM2G317451	255	131	110	180
GRMZM2G317535	12	3	7	8
GRMZM2G317596	1	0	2	0
GRMZM2G317614	3	0	1	0
GRMZM2G317743	8	0	0	4
GRMZM2G317770	162	165	80	389
GRMZM2G317801	11	0	0	1
GRMZM2G317835	103	38	47	104
GRMZM2G317900	103	1	0	131
GRMZM2G317931	349	50	104	205
GRMZM2G317938	263	105	139	265
GRMZM2G318010	16	8	5	30
GRMZM2G318213	13	8	6	41
GRMZM2G318220	9	2	6	7
GRMZM2G318346	1036	647	664	1948
GRMZM2G318375	47	22	20	38
GRMZM2G318408	84	29	39	143
GRMZM2G318527	19	33	6	77
GRMZM2G318530	1	3	0	1
GRMZM2G318592	8	5	0	0
GRMZM2G318633	91	10	41	71
GRMZM2G318635	101	60	87	154
GRMZM2G318671	18	3	6	20
GRMZM2G318767	1	0	0	0
GRMZM2G318780	459	77	268	112
GRMZM2G318803	88	60	54	121
GRMZM2G318843	19	3	0	51
GRMZM2G318849	143	106	95	368
GRMZM2G318862	9	3	1	6
GRMZM2G318882	231	12	87	0
GRMZM2G318956	169	27	132	203
GRMZM2G319022	291	151	126	604
GRMZM2G319057	19	6	2	2
GRMZM2G319104	90	41	16	87
GRMZM2G319109	3	2	1	7
GRMZM2G319138	6	1	2	17
GRMZM2G319189	0	3	0	9
GRMZM2G319357	288	170	117	311
GRMZM2G319402	297	130	215	366
GRMZM2G319454	70	21	38	55
GRMZM2G319573	205	34	77	81
GRMZM2G319747	4338	2175	1661	4701
GRMZM2G319760	8	3	1	3
GRMZM2G319781	44	0	0	31
GRMZM2G319878	325	358	151	318
GRMZM2G319955	1	0	0	0
GRMZM2G319965	2	0	6	2
GRMZM2G320013	414	186	146	721
GRMZM2G320099	146	86	73	180
GRMZM2G320135	590	316	180	581
GRMZM2G320167	3	0	4	13
GRMZM2G320269	2	0	0	0
GRMZM2G320298	1113	126	199	154
GRMZM2G320305	2	0	0	0
GRMZM2G320325	61	27	41	139
GRMZM2G320399	272	143	183	563
GRMZM2G320506	154	65	57	108
GRMZM2G320549	48	104	88	269
GRMZM2G320689	16	8	5	20
GRMZM2G320703	449	200	203	410
GRMZM2G320708	187	68	147	221
GRMZM2G320723	102	43	49	110
GRMZM2G320799	102	66	40	134
GRMZM2G320802	393	267	155	811
GRMZM2G320827	156	36	63	118
GRMZM2G320920	122	75	84	231
GRMZM2G321010	15	11	12	7
GRMZM2G321041	28	26	17	48
GRMZM2G321053	25	24	24	42
GRMZM2G321239	203	64	133	494
GRMZM2G321404	1015	213	544	492
GRMZM2G321413	0	11	0	40
GRMZM2G321725	5174	1067	2484	2866
GRMZM2G321753	289	120	190	357
GRMZM2G321778	92	0	8	295
GRMZM2G321810	3	8	3	38
GRMZM2G321839	7	3	0	20
GRMZM2G321940	181	54	143	227
GRMZM2G322001	408	95	89	412
GRMZM2G322024	223	91	156	383
GRMZM2G322047	40	9	42	61
GRMZM2G322053	0	84	0	234
GRMZM2G322129	58	32	47	150
GRMZM2G322220	2	0	0	0
GRMZM2G322314	557	84	151	470
GRMZM2G322328	47	11	6	43
GRMZM2G322348	23	20	9	33
GRMZM2G322506	184	8	5	528
GRMZM2G322593	21	14	18	58
GRMZM2G322641	216	182	78	524
GRMZM2G322661	65	27	42	55
GRMZM2G322728	61	25	26	44
GRMZM2G322817	323	44	46	127
GRMZM2G322819	433	269	29	347
GRMZM2G322836	0	7	0	22
GRMZM2G322846	39	29	31	83
GRMZM2G322950	17	0	1	2
GRMZM2G322952	75	0	48	0
GRMZM2G322953	55	6	9	111
GRMZM2G323024	4	3	0	4
GRMZM2G323082	5	0	3	0
GRMZM2G323261	17	12	18	43
GRMZM2G323309	36	10	11	70
GRMZM2G323353	1286	91	146	1534
GRMZM2G323422	3	0	0	3
GRMZM2G323504	15	13	11	31
GRMZM2G323622	51	69	86	141
GRMZM2G323672	1	0	1	0
GRMZM2G323679	356	195	220	416
GRMZM2G323719	158	63	72	79
GRMZM2G323830	13	3	13	45
GRMZM2G323844	36	4	4	67
GRMZM2G323888	223	0	84	0
GRMZM2G323925	460	91	367	381
GRMZM2G323936	17	20	16	42
GRMZM2G324131	9	381	540	35
GRMZM2G324162	3	1	5	2
GRMZM2G324231	1	4	0	2
GRMZM2G324276	104	48	35	180
GRMZM2G324285	36	5	14	25
GRMZM2G324297	23	20	7	33
GRMZM2G324390	130	46	66	91
GRMZM2G324462	65	56	35	82
GRMZM2G324467	49	18	30	60
GRMZM2G324471	808	449	369	1492
GRMZM2G324478	17	15	4	37
GRMZM2G324507	6	4	6	29
GRMZM2G324540	297	343	238	1042
GRMZM2G324544	1175	551	473	875
GRMZM2G324643	1222	473	639	1195
GRMZM2G324669	14	3	2	4
GRMZM2G324705	114	186	74	541
GRMZM2G324767	25	0	8	6
GRMZM2G324781	16	1	2	13
GRMZM2G324860	11	14	5	45
GRMZM2G324863	7	4	6	16
GRMZM2G324886	4	5	10	0
GRMZM2G324903	12	2	3	15
GRMZM2G324956	18	0	0	134
GRMZM2G324973	40	22	19	25
GRMZM2G324999	12	7	3	20
GRMZM2G325008	185	72	64	197
GRMZM2G325019	43	22	47	57
GRMZM2G325023	0	6	0	9
GRMZM2G325038	1	4	1	0
GRMZM2G325118	53	74	9	29
GRMZM2G325247	2	1	5	2
GRMZM2G325350	12	4	0	0
GRMZM2G325462	20	25	6	44
GRMZM2G325513	6	5	0	2
GRMZM2G325575	547	400	180	620
GRMZM2G325612	5	0	0	18
GRMZM2G325643	104	51	52	253
GRMZM2G325650	18	0	1	1
GRMZM2G325679	130	70	135	243
GRMZM2G325749	1364	576	539	1451
GRMZM2G325783	79	35	89	166
GRMZM2G325804	4	4	6	9
GRMZM2G326066	6146	2814	3555	6652
GRMZM2G326116	1	292	1	923
GRMZM2G326227	24	6	17	50
GRMZM2G326235	13	68	11	151
GRMZM2G326248	19	3	8	10
GRMZM2G326272	86	50	84	144
GRMZM2G326465	3	0	0	0
GRMZM2G326472	663	325	295	672
GRMZM2G326627	73	34	44	47
GRMZM2G326707	121	48	19	227
GRMZM2G326734	18	8	3	11
GRMZM2G327042	32	21	25	25
GRMZM2G327050	0	2	0	12
GRMZM2G327059	20	1	1	9
GRMZM2G327174	6	21	34	40
GRMZM2G327189	1	0	0	0
GRMZM2G327208	30	10	16	9
GRMZM2G327234	89	32	29	40
GRMZM2G327260	3	0	1	0
GRMZM2G327311	104	48	71	121
GRMZM2G327349	1	0	0	4
GRMZM2G327357	4	0	5	6
GRMZM2G327427	0	15	0	26
GRMZM2G327635	611	503	375	1052
GRMZM2G327655	295	150	192	485
GRMZM2G327662	0	7	0	42
GRMZM2G327686	6	14	16	40
GRMZM2G327692	107	27	10	164
GRMZM2G327741	2	0	0	0
GRMZM2G327907	5	0	3	19
GRMZM2G327999	1	1	0	2
GRMZM2G328005	2	0	0	0
GRMZM2G328060	35	20	28	51
GRMZM2G328094	55	38	18	145
GRMZM2G328168	84	19	88	67
GRMZM2G328171	120	0	36	0
GRMZM2G328197	6	0	0	4
GRMZM2G328224	3	14	3	50
GRMZM2G328268	83	58	49	163
GRMZM2G328309	2	2	0	15
GRMZM2G328341	5	1	10	4
GRMZM2G328356	1	0	0	0
GRMZM2G328427	20	17	18	22
GRMZM2G328438	3	1	4	7
GRMZM2G328500	5975	3098	4026	8205
GRMZM2G328612	10	7	8	45
GRMZM2G328725	0	2	0	8
GRMZM2G328742	8	0	0	2
GRMZM2G328785	5	5	10	1
GRMZM2G328893	79	244	55	695
GRMZM2G329033	102	91	42	184
GRMZM2G329040	279	11	169	40
GRMZM2G329069	3	2	3	3
GRMZM2G329144	180	74	78	223
GRMZM2G329159	5	2	0	4
GRMZM2G329177	164	64	85	154
GRMZM2G329181	327	113	130	392
GRMZM2G329293	90	60	40	97
GRMZM2G329300	42	4	18	4
GRMZM2G329325	43	30	30	69
GRMZM2G329454	27	3	7	11
GRMZM2G329532	243	3	92	18
GRMZM2G329584	5	0	1	0
GRMZM2G329655	14	3	6	9
GRMZM2G329710	10	1	0	0
GRMZM2G329750	30	6	22	89
GRMZM2G329864	29	18	5	28
GRMZM2G329867	86	24	64	57
GRMZM2G329885	34	17	14	26
GRMZM2G329909	0	2	0	2
GRMZM2G330019	3948	1979	2309	4909
GRMZM2G330218	305	140	208	533
GRMZM2G330298	13	2	9	35
GRMZM2G330302	2	10	0	14
GRMZM2G330361	9	0	0	0
GRMZM2G330430	379	192	254	572
GRMZM2G330436	38	10	25	14
GRMZM2G330453	131	17	51	84
GRMZM2G330455	2	0	0	0
GRMZM2G330526	36	27	49	90
GRMZM2G330635	206	55	156	274
GRMZM2G330650	230	130	265	226
GRMZM2G330684	203	11	99	186
GRMZM2G330719	55	2	14	32
GRMZM2G330772	366	191	164	367
GRMZM2G331105	19	3	33	9
GRMZM2G331253	3	0	0	4
GRMZM2G331316	6	0	32	0
GRMZM2G331368	929	347	511	1295
GRMZM2G331638	74	5	30	17
GRMZM2G331652	37	21	20	57
GRMZM2G331720	30	13	8	87
GRMZM2G331754	182	53	66	115
GRMZM2G331766	2	0	0	0
GRMZM2G331779	23	2	13	14
GRMZM2G331833	734	270	256	538
GRMZM2G331902	35	21	16	55
GRMZM2G332225	2	0	1	45
GRMZM2G332258	2	0	0	10
GRMZM2G332294	0	1	10	13
GRMZM2G332495	39	8	12	23
GRMZM2G332505	55	28	41	128
GRMZM2G332522	747	5	1	1436
GRMZM2G332560	56	27	44	112
GRMZM2G332660	15	15	6	30
GRMZM2G332703	1	0	1	7
GRMZM2G332809	259	85	121	153
GRMZM2G332821	147	17	186	334
GRMZM2G332829	0	2	0	0
GRMZM2G332843	131	27	44	58
GRMZM2G332976	191	29	55	229
GRMZM2G333022	1	4	1	0
GRMZM2G333042	16	1	3	5
GRMZM2G333142	253	50	100	206
GRMZM2G333408	5	0	0	0
GRMZM2G333454	126	32	26	64
GRMZM2G333641	216	117	90	139
GRMZM2G333659	5	0	0	14
GRMZM2G333678	12	10	1	16
GRMZM2G333811	2165	734	1014	1908
GRMZM2G333875	17	0	4	21
GRMZM2G333916	17	28	32	8
GRMZM2G334165	9	1	4	10
GRMZM2G334336	5	24	4	63
GRMZM2G334409	176	21	96	137
GRMZM2G334457	236	178	128	417
GRMZM2G334514	5	0	0	6
GRMZM2G334584	12	3	2	10
GRMZM2G334628	191	107	250	558
GRMZM2G334639	0	6	0	20
GRMZM2G334722	177	80	71	131
GRMZM2G334740	6	13	0	23
GRMZM2G334791	171	41	39	123
GRMZM2G334857	94	30	44	107
GRMZM2G334891	13	0	0	3
GRMZM2G334899	189	131	99	609
GRMZM2G335111	55	33	12	30
GRMZM2G335126	182	108	167	481
GRMZM2G335287	168	99	165	357
GRMZM2G335359	15	4	2	14
GRMZM2G335419	2	0	0	4
GRMZM2G335521	1507	610	921	1700
GRMZM2G335618	16	11	0	29
GRMZM2G335657	1267	527	673	1187
GRMZM2G335685	5	0	5	2
GRMZM2G335720	29	28	17	52
GRMZM2G335738	22	10	11	61
GRMZM2G335815	1	0	0	0
GRMZM2G335826	2	0	2	0
GRMZM2G336017	1	0	4	4
GRMZM2G336285	57	31	43	93
GRMZM2G336326	52	18	22	39
GRMZM2G336337	22	0	2	19
GRMZM2G336437	0	3	0	0
GRMZM2G336583	547	263	227	521
GRMZM2G336761	101	16	30	96
GRMZM2G336766	33	9	19	32
GRMZM2G336815	1665	1010	1264	2910
GRMZM2G336875	142	1	69	1
GRMZM2G336879	12	0	0	6
GRMZM2G336902	91	54	17	55
GRMZM2G336908	0	6	8	8
GRMZM2G336962	33	24	7	41
GRMZM2G337068	99	84	45	370
GRMZM2G337143	382	147	198	499
GRMZM2G337190	53	48	18	153
GRMZM2G337191	71	34	11	94
GRMZM2G337229	2196	1394	583	1397
GRMZM2G337330	99	12	3	94
GRMZM2G337389	2	0	1	0
GRMZM2G337425	210	77	116	220
GRMZM2G337532	17	4	20	38
GRMZM2G337616	123	60	59	233
GRMZM2G337749	36	13	12	43
GRMZM2G337815	18	2	1	1
GRMZM2G337819	13	7	7	22
GRMZM2G338037	7	2	10	23
GRMZM2G338160	121	5	69	6
GRMZM2G338333	38	0	2	6
GRMZM2G338691	4	0	0	0
GRMZM2G338696	79	2	43	0
GRMZM2G338702	281	212	259	959
GRMZM2G338735	2	0	0	0
GRMZM2G338884	18	0	14	0
GRMZM2G339091	3	11	0	4
GRMZM2G339117	5	0	0	0
GRMZM2G339151	527	267	197	244
GRMZM2G339327	7	0	0	0
GRMZM2G339336	88	38	33	161
GRMZM2G339379	0	5	3	5
GRMZM2G339435	23	876	680	209
GRMZM2G339499	1	0	0	0
GRMZM2G339540	650	445	379	1345
GRMZM2G339545	7	3	5	15
GRMZM2G339563	59	31	21	79
GRMZM2G339699	38	10	7	42
GRMZM2G339751	57	59	32	69
GRMZM2G339820	11	89	82	13
GRMZM2G339848	136	48	75	222
GRMZM2G339866	8	4	1	13
GRMZM2G339907	15	2	9	0
GRMZM2G339943	2	0	0	0
GRMZM2G339994	167	31	58	53
GRMZM2G340130	2570	1189	1562	3406
GRMZM2G340224	1	0	0	0
GRMZM2G340251	7955	3565	4664	8838
GRMZM2G340257	2	0	0	2
GRMZM2G340279	37	6	17	11
GRMZM2G340282	7	6	3	0
GRMZM2G340286	1	0	4	1
GRMZM2G340319	3	0	5	0
GRMZM2G340342	4	0	7	0
GRMZM2G340353	4	7	0	10
GRMZM2G340359	74	33	40	91
GRMZM2G340408	53	5	11	22
GRMZM2G340444	6	0	5	38
GRMZM2G340456	2	1	5	2
GRMZM2G340527	53	32	68	151
GRMZM2G340534	6	0	0	3
GRMZM2G340578	15	6	4	11
GRMZM2G340619	6	5	1	8
GRMZM2G340656	143	14	12	134
GRMZM2G340756	219	163	137	378
GRMZM2G340762	0	3	0	7
GRMZM2G340933	30	4	4	16
GRMZM2G340935	13	0	0	0
GRMZM2G341010	96	21	221	283
GRMZM2G341027	38	390	166	175
GRMZM2G341036	1718	668	490	2101
GRMZM2G341058	7	0	5	0
GRMZM2G341089	52	16	45	79
GRMZM2G341216	11	2	12	21
GRMZM2G341269	49	15	15	49
GRMZM2G341271	116	42	62	180
GRMZM2G341302	4	0	3	0
GRMZM2G341304	9	0	1	0
GRMZM2G341479	17	0	2	15
GRMZM2G341621	925	384	314	630
GRMZM2G341732	1068	519	552	1467
GRMZM2G341741	15	4	2	14
GRMZM2G341747	65	55	90	165
GRMZM2G341934	40	0	1	266
GRMZM2G341959	21	9	1	36
