Gene	mat_SRR660921	pat_SRR660921	pat_SRR660932	mat_SRR660932
GRMZM2G126749	1	0	0	1
GRMZM2G126774	62	32	12	46
GRMZM2G126808	19	2	9	20
GRMZM2G126812	33	21	9	28
GRMZM2G126821	2096	744	539	754
GRMZM2G126832	37	22	21	37
GRMZM2G126834	68	22	66	28
GRMZM2G126839	54	20	18	30
GRMZM2G126853	126	72	23	40
GRMZM2G126860	200	125	102	219
GRMZM2G126920	3	1	3	0
GRMZM2G126922	1	0	1	0
GRMZM2G126956	14	7	4	8
GRMZM2G126975	1	0	0	0
GRMZM2G127015	1	3	0	0
GRMZM2G127031	5	9	0	16
GRMZM2G127034	1	0	0	1
GRMZM2G127035	4	2	1	2
GRMZM2G127040	42	0	0	6
GRMZM2G127050	58	28	43	42
GRMZM2G127067	149	59	78	142
GRMZM2G127072	16	0	5	3
GRMZM2G127080	6	5	6	0
GRMZM2G127101	1271	729	552	1190
GRMZM2G127115	6	0	1	0
GRMZM2G127117	9	2	0	8
GRMZM2G127123	4	5	10	12
GRMZM2G127134	1	0	0	0
GRMZM2G127138	0	3	0	6
GRMZM2G127139	1	1	0	0
GRMZM2G127141	129	83	53	122
GRMZM2G127147	52	29	29	88
GRMZM2G127154	191	107	53	188
GRMZM2G127160	71	2339	1001	19
GRMZM2G127168	101	39	47	72
GRMZM2G127173	122	32	34	67
GRMZM2G127180	43	15	14	21
GRMZM2G127232	78	5	35	9
GRMZM2G127297	48	33	18	76
GRMZM2G127308	3	7	1	4
GRMZM2G127309	6	0	0	0
GRMZM2G127312	219	94	103	165
GRMZM2G127350	12	6	1	7
GRMZM2G127379	73	30	96	112
GRMZM2G127386	260	159	211	152
GRMZM2G127393	220	103	75	116
GRMZM2G127404	150	50	10	20
GRMZM2G127412	23	9	16	31
GRMZM2G127416	10	5	8	16
GRMZM2G127418	2	0	0	1
GRMZM2G127421	6	0	0	1
GRMZM2G127426	9	47	8	48
GRMZM2G127429	0	10	0	6
GRMZM2G127453	329	297	171	471
GRMZM2G127478	2	4	0	7
GRMZM2G127510	232	212	69	206
GRMZM2G127521	4	29	6	39
GRMZM2G127537	3	0	0	0
GRMZM2G127546	222	72	42	29
GRMZM2G127559	60	19	18	21
GRMZM2G127581	141	38	133	45
GRMZM2G127591	1	0	0	0
GRMZM2G127598	113	9	12	41
GRMZM2G127635	6	2	0	0
GRMZM2G127648	9	2	2	0
GRMZM2G127650	11	2	3	2
GRMZM2G127656	9	2	5	0
GRMZM2G127665	503	617	293	886
GRMZM2G127668	2	14	1	34
GRMZM2G127687	117	56	49	58
GRMZM2G127695	1	0	0	0
GRMZM2G127714	4	1	6	7
GRMZM2G127729	160	73	68	153
GRMZM2G127739	43	156	149	18
GRMZM2G127756	104	28	54	51
GRMZM2G127774	21	13	20	25
GRMZM2G127776	1	3	0	2
GRMZM2G127780	22	41	10	29
GRMZM2G127798	282	96	103	66
GRMZM2G127821	5	0	1	0
GRMZM2G127853	167	10	27	7
GRMZM2G127893	0	2	1	1
GRMZM2G127911	60	20	41	55
GRMZM2G127948	261	56	55	161
GRMZM2G127949	123	41	51	57
GRMZM2G127963	14	12	7	10
GRMZM2G127984	0	1	0	0
GRMZM2G128012	7	3	0	0
GRMZM2G128057	124	51	39	54
GRMZM2G128072	1	0	0	0
GRMZM2G128074	5	1	4	1
GRMZM2G128078	111	18	39	33
GRMZM2G128080	153	61	59	72
GRMZM2G128092	157	55	30	61
GRMZM2G128114	28	28	7	46
GRMZM2G128121	211	113	84	121
GRMZM2G128131	11	6	1	7
GRMZM2G128146	25	10	6	15
GRMZM2G128160	32	15	18	20
GRMZM2G128171	118	56	14	59
GRMZM2G128179	6	9	5	8
GRMZM2G128189	97	26	37	23
GRMZM2G128206	13	10	3	16
GRMZM2G128212	2	0	0	0
GRMZM2G128214	24	18	15	34
GRMZM2G128219	10	5	1	13
GRMZM2G128228	46	16	21	22
GRMZM2G128248	87	36	77	162
GRMZM2G128268	1	0	0	0
GRMZM2G128315	12	18	13	17
GRMZM2G128319	41	18	8	29
GRMZM2G128322	10	0	4	0
GRMZM2G128358	331	130	97	124
GRMZM2G128399	15	18	3	11
GRMZM2G128421	1	2	2	0
GRMZM2G128426	12	12	4	10
GRMZM2G128444	60	79	19	79
GRMZM2G128477	24	19	1	20
GRMZM2G128485	1	0	0	2
GRMZM2G128504	3	0	3	0
GRMZM2G128515	64	32	18	54
GRMZM2G128518	106	72	54	253
GRMZM2G128549	1	0	0	0
GRMZM2G128560	2	6	0	5
GRMZM2G128564	39	15	14	21
GRMZM2G128579	513	249	135	320
GRMZM2G128605	0	1	0	0
GRMZM2G128613	57	32	21	41
GRMZM2G128617	58	33	31	55
GRMZM2G128641	26	4	8	2
GRMZM2G128651	10	4	6	15
GRMZM2G128663	154	96	55	120
GRMZM2G128665	17	6	1	2
GRMZM2G128688	179	162	68	30
GRMZM2G128737	75	25	11	59
GRMZM2G128744	87	49	31	51
GRMZM2G128771	3	38	0	38
GRMZM2G128809	12	10	1	8
GRMZM2G128832	119	2	5	2
GRMZM2G128865	71	25	22	64
GRMZM2G128876	51	29	31	75
GRMZM2G128877	61	24	24	47
GRMZM2G128880	16	6	9	2
GRMZM2G128895	125	45	45	84
GRMZM2G128902	269	97	97	146
GRMZM2G128907	2	0	1	0
GRMZM2G128914	85	58	75	116
GRMZM2G128918	37	21	20	38
GRMZM2G128922	15	0	0	6
GRMZM2G128923	1	0	0	0
GRMZM2G128934	102	52	35	75
GRMZM2G128935	0	7	1	15
GRMZM2G128938	8	2	2	2
GRMZM2G128953	0	2	0	1
GRMZM2G128971	12	12	6	25
GRMZM2G128986	15	7	2	2
GRMZM2G129018	185	65	57	54
GRMZM2G129034	66	0	1	11
GRMZM2G129064	1	0	3	0
GRMZM2G129065	43	19	41	32
GRMZM2G129071	47	29	20	66
GRMZM2G129083	83	5	18	78
GRMZM2G129114	1	0	0	0
GRMZM2G129135	8	3	2	4
GRMZM2G129147	203	22	41	43
GRMZM2G129150	114	70	65	121
GRMZM2G129155	97	58	33	96
GRMZM2G129166	12	1	0	0
GRMZM2G129169	61	32	36	67
GRMZM2G129175	27	14	10	11
GRMZM2G129189	0	2	1	5
GRMZM2G129208	26	7	11	2
GRMZM2G129232	0	1	1	1
GRMZM2G129234	7	2	2	4
GRMZM2G129238	13	23	12	26
GRMZM2G129243	136	36	36	49
GRMZM2G129246	3	0	2	0
GRMZM2G129247	64	43	55	94
GRMZM2G129261	1347	792	402	1053
GRMZM2G129268	3	56	0	63
GRMZM2G129288	128	130	55	298
GRMZM2G129291	0	1	0	0
GRMZM2G129302	99	30	45	40
GRMZM2G129304	0	3	0	0
GRMZM2G129311	6	6	0	6
GRMZM2G129344	0	3	0	0
GRMZM2G129354	52	35	36	48
GRMZM2G129357	560	47	150	11
GRMZM2G129375	6	8	7	8
GRMZM2G129405	108	66	23	95
GRMZM2G129413	2	2	0	4
GRMZM2G129420	2	0	0	0
GRMZM2G129428	102	53	69	113
GRMZM2G129431	261	127	110	201
GRMZM2G129448	22	18	10	13
GRMZM2G129451	2519	821	1135	1692
GRMZM2G129453	30	30	6	38
GRMZM2G129457	677	362	249	586
GRMZM2G129554	72	42	30	39
GRMZM2G129569	83	56	31	83
GRMZM2G129575	129	58	50	85
GRMZM2G129597	92	0	21	0
GRMZM2G129615	69	47	24	78
GRMZM2G129620	78	57	34	68
GRMZM2G129674	49	68	25	111
GRMZM2G129675	17	11	11	16
GRMZM2G129761	1228	577	574	1168
GRMZM2G129775	0	6	0	8
GRMZM2G129777	3392	2047	1026	2653
GRMZM2G129781	131	63	38	80
GRMZM2G129783	1	5	1	3
GRMZM2G129792	3	0	0	0
GRMZM2G129804	51	23	7	32
GRMZM2G129806	160	70	38	100
GRMZM2G129817	77	46	29	66
GRMZM2G129860	2	2	1	1
GRMZM2G129879	2	2	3	2
GRMZM2G129889	33	6	13	0
GRMZM2G129913	17	22	6	32
GRMZM2G130034	127	60	22	70
GRMZM2G130043	59	42	26	106
GRMZM2G130046	23	1	11	7
GRMZM2G130052	1	3	0	0
GRMZM2G130053	1	0	1	1
GRMZM2G130079	2555	979	293	382
GRMZM2G130085	12	8	6	9
GRMZM2G130109	11	20	14	17
GRMZM2G130121	16	15	5	18
GRMZM2G130127	2	4	2	0
GRMZM2G130149	6	0	0	2
GRMZM2G130173	11	5	4	1
GRMZM2G130224	24	2	7	1
GRMZM2G130230	4	13	5	15
GRMZM2G130232	6	4	0	0
GRMZM2G130260	3	0	0	0
GRMZM2G130278	311	191	145	327
GRMZM2G130302	0	2	1	0
GRMZM2G130305	84	58	16	70
GRMZM2G130314	11	1	1	11
GRMZM2G130333	20	0	1	0
GRMZM2G130348	11	4	3	1
GRMZM2G130354	3	2	0	0
GRMZM2G130356	3	0	1	0
GRMZM2G130358	536	516	78	416
GRMZM2G130366	38	12	8	15
GRMZM2G130374	8	2	3	7
GRMZM2G130375	131	346	50	657
GRMZM2G130379	3	11	0	3
GRMZM2G130398	1129	490	401	521
GRMZM2G130425	197	83	74	120
GRMZM2G130442	23	4	11	14
GRMZM2G130449	57	64	10	45
GRMZM2G130477	104	39	37	65
GRMZM2G130486	1	0	0	0
GRMZM2G130505	14	3	2	2
GRMZM2G130528	177	38	22	117
GRMZM2G130544	3393	1230	961	1231
GRMZM2G130558	17	12	2	26
GRMZM2G130580	131	1	0	64
GRMZM2G130605	6	3	0	4
GRMZM2G130625	41	5	9	5
GRMZM2G130678	410	151	104	252
GRMZM2G130699	57	33	18	52
GRMZM2G130724	91	37	51	79
GRMZM2G130728	1	0	0	0
GRMZM2G130738	54	18	23	25
GRMZM2G130746	45	30	15	18
GRMZM2G130755	1	0	0	0
GRMZM2G130764	2	0	6	1
GRMZM2G130773	21	13	11	19
GRMZM2G130800	424	192	193	444
GRMZM2G130813	2	0	0	0
GRMZM2G130854	40	28	13	29
GRMZM2G130868	60	53	77	210
GRMZM2G130877	12	0	6	0
GRMZM2G130889	174	59	75	142
GRMZM2G130905	34	20	11	34
GRMZM2G130910	18	10	12	12
GRMZM2G130943	82	61	38	78
GRMZM2G130950	66	72	30	85
GRMZM2G130953	19	7	3	13
GRMZM2G130987	1236	510	884	1430
GRMZM2G131012	1	1	0	0
GRMZM2G131020	269	174	114	281
GRMZM2G131024	640	251	166	243
GRMZM2G131055	17	7	21	21
GRMZM2G131070	52	55	37	91
GRMZM2G131087	0	1	0	1
GRMZM2G131152	68	125	55	176
GRMZM2G131155	6	8	0	12
GRMZM2G131165	23	45	24	14
GRMZM2G131167	109	36	24	45
GRMZM2G131176	124	53	28	56
GRMZM2G131202	22	31	20	41
GRMZM2G131205	23	8	6	10
GRMZM2G131243	6	0	1	1
GRMZM2G131245	19	10	4	10
GRMZM2G131249	35	9	20	34
GRMZM2G131262	255	108	38	73
GRMZM2G131275	3	0	2	1
GRMZM2G131280	21	5	1	12
GRMZM2G131286	2	1	0	0
GRMZM2G131324	159	87	53	172
GRMZM2G131329	17	16	9	38
GRMZM2G131332	4	2	0	1
GRMZM2G131340	26	5	18	31
GRMZM2G131409	73	23	149	107
GRMZM2G131421	11832	4070	3413	2809
GRMZM2G131431	3	1	2	1
GRMZM2G131434	110	58	39	36
GRMZM2G131448	9	4	3	3
GRMZM2G131467	23	46	8	70
GRMZM2G131473	411	238	168	403
GRMZM2G131476	5	1	0	0
GRMZM2G131482	102	46	56	67
GRMZM2G131487	18	7	4	13
GRMZM2G131516	6	2	1	4
GRMZM2G131525	27	19	17	7
GRMZM2G131554	7	3	1	0
GRMZM2G131575	221	57	79	105
GRMZM2G131577	60	37	26	33
GRMZM2G131595	56	8	3	17
GRMZM2G131597	3	1	3	8
GRMZM2G131618	15	9	2	17
GRMZM2G131623	28	16	18	23
GRMZM2G131629	4	1	0	3
GRMZM2G131683	2	3	3	1
GRMZM2G131727	9	2	1	3
GRMZM2G131756	2	3	2	3
GRMZM2G131769	29	10	9	26
GRMZM2G131785	102	79	32	67
GRMZM2G131793	69	34	11	28
GRMZM2G131817	169	43	66	34
GRMZM2G131820	54	30	9	13
GRMZM2G131822	8	1	0	1
GRMZM2G131836	9	0	0	0
GRMZM2G131853	57	9	16	14
GRMZM2G131888	42	3	39	11
GRMZM2G131907	2	3	0	4
GRMZM2G131912	35	2	9	17
GRMZM2G131939	6	2	5	2
GRMZM2G131943	52	0	13	0
GRMZM2G131957	89	35	27	24
GRMZM2G131961	13	23	2	12
GRMZM2G131982	0	4	0	5
GRMZM2G131988	43	31	21	36
GRMZM2G131998	91	39	12	42
GRMZM2G132007	8	0	0	15
GRMZM2G132009	140	103	83	176
GRMZM2G132019	67	67	15	76
GRMZM2G132021	40	20	13	24
GRMZM2G132032	19	3	5	5
GRMZM2G132036	37	13	6	11
GRMZM2G132060	318	248	165	568
GRMZM2G132077	29	42	16	28
GRMZM2G132090	21	12	4	22
GRMZM2G132101	56	6	14	4
GRMZM2G132121	2	0	0	0
GRMZM2G132140	7	0	1	0
GRMZM2G132154	9	5	1	2
GRMZM2G132162	657	360	50	111
GRMZM2G132184	20	79	94	11
GRMZM2G132185	178	61	70	110
GRMZM2G132212	2	18	15	13
GRMZM2G132223	3	1	2	2
GRMZM2G132227	27	6	12	30
GRMZM2G132251	6	0	0	6
GRMZM2G132273	9	6	12	8
GRMZM2G132303	46	2	4	20
GRMZM2G132373	64	31	20	59
GRMZM2G132384	2	0	0	0
GRMZM2G132403	66	28	34	41
GRMZM2G132431	19	8	14	10
GRMZM2G132442	104	5	31	17
GRMZM2G132450	138	57	11	106
GRMZM2G132461	2	1	2	6
GRMZM2G132464	24	20	19	14
GRMZM2G132465	116	46	35	111
GRMZM2G132478	5	0	0	0
GRMZM2G132486	2	4	0	1
GRMZM2G132506	2	0	0	0
GRMZM2G132519	37	20	11	21
GRMZM2G132531	1	0	0	0
GRMZM2G132568	176	115	108	222
GRMZM2G132607	41	46	13	28
GRMZM2G132623	4154	2334	1345	3258
GRMZM2G132632	0	2	0	1
GRMZM2G132633	85	55	23	68
GRMZM2G132653	10	3	3	9
GRMZM2G132663	4	3	3	3
GRMZM2G132690	3	12	1	2
GRMZM2G132693	0	1	0	0
GRMZM2G132704	62	35	7	37
GRMZM2G132712	8	5	5	5
GRMZM2G132748	202	108	48	140
GRMZM2G132759	1907	1352	876	2875
GRMZM2G132763	0	1	0	0
GRMZM2G132774	33	2	7	2
GRMZM2G132777	257	138	49	126
GRMZM2G132794	4	0	0	0
GRMZM2G132796	23	9	15	4
GRMZM2G132804	166	156	63	196
GRMZM2G132810	97	30	67	73
GRMZM2G132847	375	119	197	159
GRMZM2G132854	738	325	216	255
GRMZM2G132857	28	17	9	32
GRMZM2G132862	57	8	6	16
GRMZM2G132866	119	37	68	80
GRMZM2G132868	22	2	7	17
GRMZM2G132875	0	5	2	8
GRMZM2G132903	215	66	97	135
GRMZM2G132913	3	1	1	0
GRMZM2G132929	681	339	177	367
GRMZM2G132936	156	96	111	238
GRMZM2G132944	111	73	49	61
GRMZM2G132958	37	10	23	10
GRMZM2G132971	98	37	59	25
GRMZM2G132978	65	23	47	42
GRMZM2G132991	166	81	43	114
GRMZM2G132995	1	0	0	0
GRMZM2G133006	2	0	0	2
GRMZM2G133016	4	4	4	13
GRMZM2G133018	1	0	0	0
GRMZM2G133021	178	94	112	210
GRMZM2G133023	38	74	20	137
GRMZM2G133028	1	2	3	0
GRMZM2G133032	1	0	1	0
GRMZM2G133050	164	179	49	166
GRMZM2G133053	71	29	11	31
GRMZM2G133055	64	14	22	44
GRMZM2G133070	6	0	0	0
GRMZM2G133082	0	2	1	0
GRMZM2G133121	81	52	13	46
GRMZM2G133129	6	0	3	0
GRMZM2G133146	16	0	1	0
GRMZM2G133169	2	0	1	4
GRMZM2G133189	66	19	62	95
GRMZM2G133203	218	44	72	41
GRMZM2G133226	8	21	2	11
GRMZM2G133282	15	3	4	6
GRMZM2G133308	3	3	4	7
GRMZM2G133314	68	38	29	39
GRMZM2G133322	1	0	1	0
GRMZM2G133331	2	0	0	0
GRMZM2G133370	73	4	5	2
GRMZM2G133382	3	2	0	1
GRMZM2G133394	19	0	1	1
GRMZM2G133396	194	125	159	234
GRMZM2G133407	163	12	344	116
GRMZM2G133413	14	2	0	1
GRMZM2G133421	64	18	16	30
GRMZM2G133430	18	105	3	166
GRMZM2G133444	67	57	32	79
GRMZM2G133464	246	121	82	164
GRMZM2G133512	24	37	6	25
GRMZM2G133558	0	4	1	0
GRMZM2G133566	134	144	37	267
GRMZM2G133573	0	4	1	3
GRMZM2G133613	15	1	8	5
GRMZM2G133620	44	41	21	58
GRMZM2G133621	2	0	0	1
GRMZM2G133631	568	166	322	169
GRMZM2G133633	8	7	3	6
GRMZM2G133646	11	7	6	14
GRMZM2G133652	96	56	50	79
GRMZM2G133653	2	5	4	2
GRMZM2G133657	4	0	3	0
GRMZM2G133660	63	6	49	18
GRMZM2G133675	27	7	13	11
GRMZM2G133684	13	4	3	5
GRMZM2G133716	13	10	5	13
GRMZM2G133749	46	11	16	16
GRMZM2G133752	7	1	0	0
GRMZM2G133756	71	14	26	29
GRMZM2G133757	3	1	1	1
GRMZM2G133764	690	314	160	409
GRMZM2G133781	34	18	100	317
GRMZM2G133793	3	1	2	0
GRMZM2G133802	1867	590	246	210
GRMZM2G133806	3	1	0	1
GRMZM2G133838	165	26	52	41
GRMZM2G133854	39	16	17	15
GRMZM2G133895	25	12	4	3
GRMZM2G133937	97	46	39	74
GRMZM2G133941	3	2	0	3
GRMZM2G133943	10	3	4	10
GRMZM2G133958	42	51	34	78
GRMZM2G133966	9	4	5	2
GRMZM2G133978	3	0	0	1
GRMZM2G133988	10	10	5	3
GRMZM2G134023	6	4	3	4
GRMZM2G134064	178	63	72	45
GRMZM2G134073	72	17	42	82
GRMZM2G134113	9	2	5	12
GRMZM2G134149	46	15	28	21
GRMZM2G134156	2	0	1	3
GRMZM2G134162	1	0	1	1
GRMZM2G134176	912	359	311	507
GRMZM2G134182	21	5	7	0
GRMZM2G134214	120	102	86	136
GRMZM2G134227	96	43	28	98
GRMZM2G134230	182	62	85	60
GRMZM2G134235	11	4	6	23
GRMZM2G134251	194	86	45	106
GRMZM2G134256	99	170	41	280
GRMZM2G134270	37	59	8	66
GRMZM2G134279	1	1	0	0
GRMZM2G134284	3	0	4	1
GRMZM2G134295	218	101	77	162
GRMZM2G134308	39	20	8	40
GRMZM2G134313	25	10	15	4
GRMZM2G134329	11	2	4	2
GRMZM2G134332	9	1	6	4
GRMZM2G134334	6	4	11	14
GRMZM2G134340	18	16	4	40
GRMZM2G134341	43	16	16	15
GRMZM2G134367	285	78	123	145
GRMZM2G134382	4	2	0	2
GRMZM2G134389	27	9	6	10
GRMZM2G134396	104	78	59	100
GRMZM2G134398	25	16	12	4
GRMZM2G134424	52	33	4	26
GRMZM2G134430	334	234	117	271
GRMZM2G134450	0	2	2	0
GRMZM2G134471	0	1	0	5
GRMZM2G134476	21	9	15	31
GRMZM2G134480	53	32	12	27
GRMZM2G134497	6	3	3	8
GRMZM2G134502	20	17	8	25
GRMZM2G134539	104	70	27	115
GRMZM2G134550	7	8	1	5
GRMZM2G134552	3	6	6	1
GRMZM2G134559	81	169	36	230
GRMZM2G134625	16	4	9	6
GRMZM2G134628	62	49	15	31
GRMZM2G134668	1293	585	727	1239
GRMZM2G134671	60	37	30	81
GRMZM2G134694	13	6	3	6
GRMZM2G134703	22	16	14	37
GRMZM2G134708	6	8	4	9
GRMZM2G134711	53	523	28	786
GRMZM2G134716	27	12	56	12
GRMZM2G134731	53	31	15	29
GRMZM2G134749	42	13	29	21
GRMZM2G134753	51	53	20	57
GRMZM2G134756	575	206	260	217
GRMZM2G134761	98	39	54	113
GRMZM2G134797	1227	484	591	888
GRMZM2G134806	711	299	267	507
GRMZM2G134844	162	33	50	42
GRMZM2G134857	33	0	1	0
GRMZM2G134863	2	5	1	1
GRMZM2G134866	123	29	41	73
GRMZM2G134889	1	0	0	0
GRMZM2G134903	9	9	8	28
GRMZM2G134917	207	99	57	171
GRMZM2G134951	1	1	1	13
GRMZM2G134955	86	75	28	109
GRMZM2G134957	3	1	0	0
GRMZM2G134976	99	45	35	35
GRMZM2G134980	5539	842	3047	2114
GRMZM2G134982	169	105	81	186
GRMZM2G134985	24	11	10	20
GRMZM2G134998	1	0	0	0
GRMZM2G135002	15	0	6	1
GRMZM2G135011	1	0	0	0
GRMZM2G135019	1	0	0	1
GRMZM2G135022	20	0	4	0
GRMZM2G135027	1	2	2	1
GRMZM2G135029	2	0	0	0
GRMZM2G135038	133	48	68	118
GRMZM2G135044	1	0	0	0
GRMZM2G135045	61	27	8	23
GRMZM2G135052	2642	91	1113	237
GRMZM2G135054	69	42	17	59
GRMZM2G135062	2	2	0	0
GRMZM2G135073	2	1	0	1
GRMZM2G135087	1	3	4	1
GRMZM2G135091	188	67	135	170
GRMZM2G135095	29	7	4	1
GRMZM2G135111	2	3	1	0
GRMZM2G135120	27	16	10	15
GRMZM2G135132	93	130	13	47
GRMZM2G135186	8	4	5	15
GRMZM2G135195	15	4	5	4
GRMZM2G135236	48	11	27	27
GRMZM2G135277	10	18	8	37
GRMZM2G135283	95	82	37	65
GRMZM2G135291	107	80	36	228
GRMZM2G135300	22	6	11	17
GRMZM2G135320	66	30	28	42
GRMZM2G135322	71	54	42	73
GRMZM2G135332	2	1	0	0
GRMZM2G135337	45	24	9	15
GRMZM2G135341	127	50	38	49
GRMZM2G135359	3	8	2	4
GRMZM2G135362	17	38	1	51
GRMZM2G135366	3	7	1	8
GRMZM2G135367	0	2	1	1
GRMZM2G135381	3	1	2	3
GRMZM2G135385	9	20	7	30
GRMZM2G135387	1	0	0	5
GRMZM2G135396	24	3	11	0
GRMZM2G135410	208	95	111	153
GRMZM2G135430	10	0	5	4
GRMZM2G135444	0	1	0	0
GRMZM2G135446	33	50	19	69
GRMZM2G135447	2	0	0	0
GRMZM2G135456	1	0	0	3
GRMZM2G135470	82	99	29	144
GRMZM2G135476	17	14	3	15
GRMZM2G135498	126	73	23	44
GRMZM2G135501	26	14	11	57
GRMZM2G135586	6	0	0	0
GRMZM2G135599	218	135	78	174
GRMZM2G135617	31	19	7	23
GRMZM2G135629	0	2	0	2
GRMZM2G135651	62	33	25	54
GRMZM2G135654	750	284	105	126
GRMZM2G135655	5	21	36	12
GRMZM2G135688	38	20	15	41
GRMZM2G135691	29	19	16	73
GRMZM2G135703	2	0	0	0
GRMZM2G135727	12	9	1	2
GRMZM2G135730	2	0	0	0
GRMZM2G135743	70	88	20	180
GRMZM2G135756	71	39	23	59
GRMZM2G135763	36	16	24	22
GRMZM2G135782	404	124	143	96
GRMZM2G135783	6	3	2	12
GRMZM2G135790	144	84	42	124
GRMZM2G135795	23	26	1	46
GRMZM2G135808	97	62	65	76
GRMZM2G135816	11	5	8	4
GRMZM2G135817	20	17	23	37
GRMZM2G135834	22	0	6	14
GRMZM2G135839	13	0	3	8
GRMZM2G135849	7	0	1	0
GRMZM2G135866	16	32	15	64
GRMZM2G135893	9	11	4	7
GRMZM2G135904	67	113	42	216
GRMZM2G135909	45	9	25	14
GRMZM2G135935	36	22	12	40
GRMZM2G135960	550	1836	29	566
GRMZM2G135968	142	97	98	114
GRMZM2G135970	204	38	88	92
GRMZM2G135990	0	2	5	3
GRMZM2G136016	0	33	16	15
GRMZM2G136058	761	416	306	574
GRMZM2G136067	13	62	26	8
GRMZM2G136072	9	3	0	11
GRMZM2G136081	12	3	0	5
GRMZM2G136100	2	0	0	0
GRMZM2G136113	44	25	20	78
GRMZM2G136158	193	49	35	33
GRMZM2G136178	2	0	0	1
GRMZM2G136219	72	28	36	78
GRMZM2G136237	125	78	36	85
GRMZM2G136262	79	54	62	115
GRMZM2G136266	54	21	25	52
GRMZM2G136268	45	9	14	15
GRMZM2G136296	325	881	186	1738
GRMZM2G136306	65	11	23	8
GRMZM2G136311	30	27	15	3
GRMZM2G136313	0	1	0	1
GRMZM2G136341	187	495	137	209
GRMZM2G136344	1	1	4	1
GRMZM2G136347	35	34	5	46
GRMZM2G136366	27	14	21	39
GRMZM2G136369	73	40	30	59
GRMZM2G136389	104	32	48	56
GRMZM2G136439	564	264	148	317
GRMZM2G136443	221	73	93	102
GRMZM2G136453	4	1	6	2
GRMZM2G136465	9	86	55	2
GRMZM2G136508	10	1	1	16
GRMZM2G136513	39	4	13	0
GRMZM2G136525	1	0	0	3
GRMZM2G136534	55	7	18	19
GRMZM2G136538	9	7	0	17
GRMZM2G136571	1	0	1	0
GRMZM2G136624	114	5	42	5
GRMZM2G136662	32	29	15	41
GRMZM2G136663	22	9	11	5
GRMZM2G136680	18	23	12	35
GRMZM2G136700	4	15	2	40
GRMZM2G136710	0	1	2	3
GRMZM2G136750	4	1	5	2
GRMZM2G136765	22	18	16	31
GRMZM2G136769	630	420	344	865
GRMZM2G136800	52	61	72	98
GRMZM2G136831	0	1	5	1
GRMZM2G136838	15	17	3	14
GRMZM2G136854	36	38	9	65
GRMZM2G136884	3	1	4	6
GRMZM2G136887	139	44	44	43
GRMZM2G136889	306	178	61	234
GRMZM2G136895	49	58	8	48
GRMZM2G136901	18	6	2	21
GRMZM2G136910	101	3	5	16
GRMZM2G136918	2047	854	816	1244
GRMZM2G136960	36	1	1	43
GRMZM2G136975	3	0	6	0
GRMZM2G136996	40	31	19	63
GRMZM2G137009	5	8	1	5
GRMZM2G137029	78	41	39	72
GRMZM2G137037	1	0	3	0
GRMZM2G137046	1	0	0	0
GRMZM2G137108	1	0	1	4
GRMZM2G137120	82	39	16	31
GRMZM2G137151	14	15	18	65
GRMZM2G137161	14	9	9	13
GRMZM2G137174	1346	380	1012	1580
GRMZM2G137211	12	5	2	5
GRMZM2G137236	83	54	51	93
GRMZM2G137312	537	266	181	292
GRMZM2G137321	13	4	7	14
GRMZM2G137329	26	471	9	1253
GRMZM2G137348	11	2	3	5
GRMZM2G137352	8	7	0	0
GRMZM2G137366	267	105	119	188
GRMZM2G137367	6	0	0	0
GRMZM2G137375	987	436	339	616
GRMZM2G137399	2	2	6	0
GRMZM2G137409	100	64	25	47
GRMZM2G137413	64	160	33	207
GRMZM2G137421	272	100	140	166
GRMZM2G137451	17	9	12	9
GRMZM2G137468	187	133	95	232
GRMZM2G137477	4	1	3	1
GRMZM2G137479	48	66	33	24
GRMZM2G137495	71	39	30	82
GRMZM2G137498	2	0	0	0
GRMZM2G137528	872	265	265	402
GRMZM2G137550	19	2	2	9
GRMZM2G137561	24	23	4	26
GRMZM2G137566	19	9	0	9
GRMZM2G137569	108	7	30	4
GRMZM2G137574	4	2	0	1
GRMZM2G137582	2	2	2	4
GRMZM2G137596	63	0	23	0
GRMZM2G137676	3	0	3	0
GRMZM2G137694	1	3	0	0
GRMZM2G137704	141	84	73	55
GRMZM2G137710	21	11	8	28
GRMZM2G137715	1	0	5	0
GRMZM2G137724	0	13	0	15
GRMZM2G137779	30	4	15	4
GRMZM2G137802	28	4	16	24
GRMZM2G137816	66	34	76	103
GRMZM2G137829	1	0	0	2
GRMZM2G137839	2122	1184	619	1429
GRMZM2G137847	188	116	108	179
GRMZM2G137864	360	78	120	79
GRMZM2G137868	0	2	37	47
GRMZM2G137869	1	3	0	0
GRMZM2G137944	74	13	20	33
GRMZM2G137954	618	308	207	477
GRMZM2G137959	25	9	3	8
GRMZM2G137961	72	39	16	27
GRMZM2G137964	0	5	1	54
GRMZM2G137965	110	52	36	68
GRMZM2G137968	56	50	18	65
GRMZM2G137971	28	11	4	6
GRMZM2G137984	22	16	10	21
GRMZM2G137985	86	57	41	58
GRMZM2G138003	1	2	0	1
GRMZM2G138008	0	5	0	10
GRMZM2G138012	6	6	2	8
GRMZM2G138053	216	143	55	119
GRMZM2G138067	26	9	10	27
GRMZM2G138074	7	15	5	29
